State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Vermont,7/13/2019,384,7/6/2019,3484,302699,1.15
Vermont,7/20/2019,262,7/13/2019,3217,302699,1.06
Vermont,7/27/2019,289,7/20/2019,3157,302699,1.04
Vermont,8/3/2019,296,7/27/2019,3115,302699,1.03
Vermont,8/10/2019,289,8/3/2019,3081,302699,1.02
Vermont,8/17/2019,321,8/10/2019,2808,302699,0.93
Vermont,8/24/2019,262,8/17/2019,2986,302699,0.99
Vermont,8/31/2019,205,8/24/2019,2563,302699,0.85
Vermont,9/7/2019,271,8/31/2019,1930,302699,0.64
Vermont,9/14/2019,240,9/7/2019,1904,302699,0.63
Vermont,9/21/2019,236,9/14/2019,1799,302699,0.59
Vermont,9/28/2019,249,9/21/2019,1820,302699,0.6
Vermont,10/5/2019,279,9/28/2019,1836,302699,0.61
Vermont,10/12/2019,308,10/5/2019,1830,303175,0.6
Vermont,10/19/2019,392,10/12/2019,1830,303175,0.6
Vermont,10/26/2019,369,10/19/2019,1975,303175,0.65
Vermont,11/2/2019,663,10/26/2019,2044,303175,0.67
Vermont,11/9/2019,636,11/2/2019,2372,303175,0.78
Vermont,11/16/2019,693,11/9/2019,2707,303175,0.89
Vermont,11/23/2019,621,11/16/2019,3092,303175,1.02
Vermont,11/30/2019,1124,11/23/2019,2976,303175,0.98
Vermont,12/7/2019,977,11/30/2019,3951,303175,1.3
Vermont,12/14/2019,539,12/7/2019,3569,303175,1.18
Vermont,12/21/2019,895,12/14/2019,3491,303175,1.15
Vermont,12/28/2019,1647,12/21/2019,3937,303175,1.3
Vermont,1/4/2020,680,12/28/2019,5417,303175,1.79
Vermont,1/11/2020,649,1/4/2020,5609,303508,1.85
Vermont,1/18/2020,755,1/11/2020,4961,303508,1.63
Vermont,1/25/2020,518,1/18/2020,4986,303508,1.64
Vermont,2/1/2020,481,1/25/2020,5006,303508,1.65
Vermont,2/8/2020,475,2/1/2020,4824,303508,1.59
Vermont,2/15/2020,543,2/8/2020,4931,303508,1.62
Vermont,2/22/2020,610,2/15/2020,4872,303508,1.61
Vermont,2/29/2020,863,2/22/2020,5039,303508,1.66
Vermont,3/7/2020,446,2/29/2020,5219,303508,1.72
Vermont,3/14/2020,659,3/7/2020,4896,303508,1.61
Vermont,3/21/2020,3784,3/14/2020,4810,303508,1.58
Vermont,3/28/2020,14633,3/21/2020,13797,303508,4.55
Virgin Islands,1/5/2019,15,12/29/2018,506,34873,1.45
Virgin Islands,1/12/2019,25,1/5/2019,506,33503,1.51
Virgin Islands,1/19/2019,33,1/12/2019,624,33503,1.86
Virgin Islands,1/26/2019,32,1/19/2019,448,33503,1.34
Virgin Islands,2/2/2019,21,1/26/2019,642,33503,1.92
Virgin Islands,2/9/2019,25,2/2/2019,586,33503,1.75
Virgin Islands,2/16/2019,24,2/9/2019,630,33503,1.88
Virgin Islands,2/23/2019,16,2/16/2019,508,33503,1.52
Virgin Islands,3/2/2019,25,2/23/2019,652,33503,1.95
Virgin Islands,3/9/2019,23,3/2/2019,440,33503,1.31
Virgin Islands,3/16/2019,20,3/9/2019,546,33503,1.63
Virgin Islands,3/23/2019,24,3/16/2019,426,33503,1.27
Virgin Islands,3/30/2019,25,3/23/2019,596,33503,1.78
Virgin Islands,4/6/2019,37,3/30/2019,364,33503,1.09
Virgin Islands,4/13/2019,12,4/6/2019,536,32447,1.65
Virgin Islands,4/20/2019,12,4/13/2019,118,32446,0.36
Virgin Islands,4/27/2019,35,4/20/2019,678,32446,2.09
Virgin Islands,5/4/2019,27,4/27/2019,270,32446,0.83
Virgin Islands,5/11/2019,35,5/4/2019,400,32446,1.23
Virgin Islands,5/18/2019,31,5/11/2019,368,32446,1.13
Virgin Islands,5/25/2019,25,5/18/2019,472,32446,1.45
Virgin Islands,6/1/2019,24,5/25/2019,330,32446,1.02
Virgin Islands,6/8/2019,25,6/1/2019,376,32446,1.16
Virgin Islands,6/15/2019,29,6/8/2019,408,32446,1.26
Virgin Islands,6/22/2019,32,6/15/2019,410,32446,1.26
Virgin Islands,6/29/2019,29,6/22/2019,376,32446,1.16
Virgin Islands,7/6/2019,21,6/29/2019,348,32446,1.07
Virgin Islands,7/13/2019,43,7/6/2019,464,32552,1.43
Virgin Islands,7/20/2019,28,7/13/2019,426,32552,1.31
Virgin Islands,7/27/2019,36,7/20/2019,496,32552,1.52
Virgin Islands,8/3/2019,30,7/27/2019,386,32552,1.19
Virgin Islands,8/10/2019,39,8/3/2019,456,32552,1.4
Virgin Islands,8/17/2019,33,8/10/2019,474,32552,1.46
Virgin Islands,8/24/2019,46,8/17/2019,428,32552,1.31
Virgin Islands,8/31/2019,39,8/24/2019,452,32552,1.39
Virgin Islands,9/7/2019,29,8/31/2019,458,32552,1.41
Virgin Islands,9/14/2019,48,9/7/2019,450,32552,1.38
Virgin Islands,9/21/2019,34,9/14/2019,472,32552,1.45
Virgin Islands,9/28/2019,21,9/21/2019,474,32552,1.46
Virgin Islands,10/5/2019,52,9/28/2019,486,32552,1.49
Virgin Islands,10/12/2019,29,10/5/2019,436,33306,1.31
Virgin Islands,10/19/2019,30,10/12/2019,492,33306,1.48
Virgin Islands,10/26/2019,39,10/19/2019,482,33306,1.45
Virgin Islands,11/2/2019,35,10/26/2019,458,33306,1.38
Virgin Islands,11/9/2019,30,11/2/2019,520,33306,1.56
Virgin Islands,11/16/2019,36,11/9/2019,434,33306,1.3
Virgin Islands,11/23/2019,40,11/16/2019,474,33306,1.42
Virgin Islands,11/30/2019,22,11/23/2019,362,33306,1.09
Virgin Islands,12/7/2019,12,11/30/2019,238,33306,0.71
Virgin Islands,12/14/2019,29,12/7/2019,128,33306,0.38
Virgin Islands,12/21/2019,53,12/14/2019,678,33306,2.04
Virgin Islands,12/28/2019,17,12/21/2019,226,33306,0.68
Virgin Islands,1/4/2020,10,12/28/2019,468,33306,1.41
Virgin Islands,1/11/2020,24,1/4/2020,534,34238,1.56
Virgin Islands,1/18/2020,40,1/11/2020,562,34238,1.64
Virgin Islands,1/25/2020,44,1/18/2020,552,34238,1.61
Virgin Islands,2/1/2020,35,1/25/2020,516,34238,1.51
Virgin Islands,2/8/2020,45,2/1/2020,522,34238,1.52
Virgin Islands,2/15/2020,40,2/8/2020,508,34238,1.48
Virgin Islands,2/22/2020,55,2/15/2020,508,34238,1.48
Virgin Islands,2/29/2020,37,2/22/2020,562,34238,1.64
Virgin Islands,3/7/2020,64,2/29/2020,586,34238,1.71
Virgin Islands,3/14/2020,44,3/7/2020,592,34238,1.73
Virgin Islands,3/21/2020,123,3/14/2020,584,34238,1.71
Virgin Islands,3/28/2020,250,3/21/2020,512,34238,1.5
Virginia,1/5/2019,3229,12/29/2018,22824,3670247,0.62
Virginia,1/12/2019,4780,1/5/2019,24191,3685768,0.66
Virginia,1/19/2019,3468,1/12/2019,23631,3685768,0.64
Virginia,1/26/2019,3513,1/19/2019,23781,3685768,0.65
Virginia,2/2/2019,2896,1/26/2019,24110,3685768,0.65
Virginia,2/9/2019,2686,2/2/2019,23700,3685768,0.64
Virginia,2/16/2019,2308,2/9/2019,23511,3685768,0.64
Virginia,2/23/2019,2240,2/16/2019,22881,3685768,0.62
Virginia,3/2/2019,2140,2/23/2019,22742,3685768,0.62
Virginia,3/9/2019,2445,3/2/2019,22508,3685768,0.61
Virginia,3/16/2019,2210,3/9/2019,21927,3685768,0.59
Virginia,3/23/2019,2141,3/16/2019,21525,3685768,0.58
Virginia,3/30/2019,2074,3/23/2019,20645,3685768,0.56
Virginia,4/6/2019,2155,3/30/2019,19890,3685768,0.54
Virginia,4/13/2019,2260,4/6/2019,19164,3700081,0.52
Virginia,4/20/2019,2231,4/13/2019,18449,3700081,0.5
Virginia,4/27/2019,2062,4/20/2019,18608,3700081,0.5
Virginia,5/4/2019,2341,4/27/2019,18478,3700081,0.5
Virginia,5/11/2019,2481,5/4/2019,17804,3700081,0.48
Virginia,5/18/2019,2644,5/11/2019,18177,3700081,0.49
Virginia,5/25/2019,2568,5/18/2019,18363,3700081,0.5
Virginia,6/1/2019,2388,5/25/2019,18453,3700081,0.5
Virginia,6/8/2019,2821,6/1/2019,19079,3700081,0.52
Virginia,6/15/2019,2591,6/8/2019,19463,3700081,0.53
Virginia,6/22/2019,2450,6/15/2019,19669,3700081,0.53
Virginia,6/29/2019,2415,6/22/2019,19797,3700081,0.54
Virginia,7/6/2019,2487,6/29/2019,18970,3700081,0.51
Virginia,7/13/2019,3183,7/6/2019,20754,3711855,0.56
Virginia,7/20/2019,2453,7/13/2019,20075,3711855,0.54
Virginia,7/27/2019,2185,7/20/2019,20197,3711855,0.54
Virginia,8/3/2019,2517,7/27/2019,19788,3711855,0.53
Virginia,8/10/2019,2382,8/3/2019,19985,3711855,0.54
Virginia,8/17/2019,2237,8/10/2019,19800,3711855,0.53
Virginia,8/24/2019,2054,8/17/2019,19257,3711855,0.52
Virginia,8/31/2019,2217,8/24/2019,18264,3711855,0.49
Virginia,9/7/2019,2144,8/31/2019,17416,3711855,0.47
Virginia,9/14/2019,2236,9/7/2019,17843,3711855,0.48
Virginia,9/21/2019,2158,9/14/2019,17251,3711855,0.46
Virginia,9/28/2019,2129,9/21/2019,17140,3711855,0.46
Virginia,10/5/2019,2340,9/28/2019,16840,3711855,0.45
Virginia,10/12/2019,2455,10/5/2019,16866,3722198,0.45
Virginia,10/19/2019,2202,10/12/2019,16768,3722198,0.45
Virginia,10/26/2019,3871,10/19/2019,16889,3722198,0.45
Virginia,11/2/2019,2354,10/26/2019,17285,3722198,0.46
Virginia,11/9/2019,2671,11/2/2019,18200,3722198,0.49
Virginia,11/16/2019,2327,11/9/2019,17600,3722198,0.47
Virginia,11/23/2019,2542,11/16/2019,17541,3722198,0.47
Virginia,11/30/2019,1952,11/23/2019,16997,3722198,0.46
Virginia,12/7/2019,4284,11/30/2019,19076,3722198,0.51
Virginia,12/14/2019,3127,12/7/2019,19228,3722198,0.52
Virginia,12/21/2019,3608,12/14/2019,19437,3722198,0.52
Virginia,12/28/2019,3305,12/21/2019,19097,3722198,0.51
Virginia,1/4/2020,3188,12/28/2019,22171,3722198,0.6
Virginia,1/11/2020,3643,1/4/2020,23577,3731069,0.63
Virginia,1/18/2020,2831,1/11/2020,22218,3731069,0.6
Virginia,1/25/2020,3059,1/18/2020,21661,3731069,0.58
Virginia,2/1/2020,2575,1/25/2020,22263,3731069,0.6
Virginia,2/8/2020,3097,2/1/2020,22049,3731069,0.59
Virginia,2/15/2020,2693,2/8/2020,22481,3731069,0.6
Virginia,2/22/2020,2079,2/15/2020,22493,3731069,0.6
Virginia,2/29/2020,3267,2/22/2020,22203,3731069,0.6
Virginia,3/7/2020,2527,2/29/2020,22714,3731069,0.61
Virginia,3/14/2020,2706,3/7/2020,21336,3731069,0.57
Virginia,3/21/2020,46277,3/14/2020,21628,3731069,0.58
Virginia,3/28/2020,112497,3/21/2020,41827,3731069,1.12
Washington,1/5/2019,9956,12/29/2018,67109,3250258,2.06
Washington,1/12/2019,9142,1/5/2019,67157,3270406,2.05
Washington,1/19/2019,7031,1/12/2019,64279,3270406,1.97
Washington,1/26/2019,6485,1/19/2019,63194,3270406,1.93
Washington,2/2/2019,6622,1/26/2019,61958,3270406,1.89
Washington,2/9/2019,11176,2/2/2019,61358,3270406,1.88
Washington,2/16/2019,12451,2/9/2019,68046,3270406,2.08
Washington,2/23/2019,7360,2/16/2019,73334,3270406,2.24
Washington,3/2/2019,6175,2/23/2019,67348,3270406,2.06
Washington,3/9/2019,7071,3/2/2019,64600,3270406,1.98
Washington,3/16/2019,5787,3/9/2019,62889,3270406,1.92
Washington,3/23/2019,5405,3/16/2019,59676,3270406,1.82
Washington,3/30/2019,5470,3/23/2019,56335,3270406,1.72
Washington,4/6/2019,6299,3/30/2019,53624,3270406,1.64
Washington,4/13/2019,6939,4/6/2019,52581,3288861,1.6
Washington,4/20/2019,5748,4/13/2019,51556,3288861,1.57
Washington,4/27/2019,5335,4/20/2019,49451,3288861,1.5
Washington,5/4/2019,5266,4/27/2019,47600,3288861,1.45
Washington,5/11/2019,5123,5/4/2019,46218,3288861,1.41
Washington,5/18/2019,5513,5/11/2019,45093,3288861,1.37
Washington,5/25/2019,5499,5/18/2019,45044,3288861,1.37
Washington,6/1/2019,4908,5/25/2019,44252,3288861,1.35
Washington,6/8/2019,5426,6/1/2019,43910,3288861,1.34
Washington,6/15/2019,4886,6/8/2019,42773,3288861,1.3
Washington,6/22/2019,5408,6/15/2019,41773,3288861,1.27
Washington,6/29/2019,5626,6/22/2019,41972,3288861,1.28
Washington,7/6/2019,5547,6/29/2019,41599,3288861,1.26
Washington,7/13/2019,6312,7/6/2019,44130,3305734,1.33
Washington,7/20/2019,4671,7/13/2019,43338,3305734,1.31
Washington,7/27/2019,4656,7/20/2019,42764,3305734,1.29
Washington,8/3/2019,5632,7/27/2019,42965,3305734,1.3
Washington,8/10/2019,5490,8/3/2019,43284,3305734,1.31
Washington,8/17/2019,5032,8/10/2019,43539,3305734,1.32
Washington,8/24/2019,4780,8/17/2019,43229,3305734,1.31
Washington,8/31/2019,4944,8/24/2019,42522,3305734,1.29
Washington,9/7/2019,5060,8/31/2019,40665,3305734,1.23
Washington,9/14/2019,5428,9/7/2019,40889,3305734,1.24
Washington,9/21/2019,5319,9/14/2019,40830,3305734,1.24
Washington,9/28/2019,5306,9/21/2019,40741,3305734,1.23
Washington,10/5/2019,6096,9/28/2019,40842,3305734,1.24
Washington,10/12/2019,6400,10/5/2019,41027,3317884,1.24
Washington,10/19/2019,6254,10/12/2019,42101,3317884,1.27
Washington,10/26/2019,6375,10/19/2019,43371,3317884,1.31
Washington,11/2/2019,6953,10/26/2019,44478,3317884,1.34
Washington,11/9/2019,7832,11/2/2019,46326,3317884,1.4
Washington,11/16/2019,7619,11/9/2019,48374,3317884,1.46
Washington,11/23/2019,8393,11/16/2019,51224,3317884,1.54
Washington,11/30/2019,7896,11/23/2019,52829,3317884,1.59
Washington,12/7/2019,10123,11/30/2019,59916,3317884,1.81
Washington,12/14/2019,7359,12/7/2019,59316,3317884,1.79
Washington,12/21/2019,8896,12/14/2019,60383,3317884,1.82
Washington,12/28/2019,10106,12/21/2019,61333,3317884,1.85
Washington,1/4/2020,10024,12/28/2019,70363,3317884,2.12
Washington,1/11/2020,9069,1/4/2020,70214,3333838,2.11
Washington,1/18/2020,9079,1/11/2020,65903,3333838,1.98
Washington,1/25/2020,8072,1/18/2020,67705,3333838,2.03
Washington,2/1/2020,6619,1/25/2020,65260,3333838,1.96
Washington,2/8/2020,7161,2/1/2020,64144,3333838,1.92
Washington,2/15/2020,6311,2/8/2020,61819,3333838,1.85
Washington,2/22/2020,5585,2/15/2020,59819,3333838,1.79
Washington,2/29/2020,5770,2/22/2020,58586,3333838,1.76
Washington,3/7/2020,6616,2/29/2020,56513,3333838,1.7
Washington,3/14/2020,14240,3/7/2020,55588,3333838,1.67
Washington,3/21/2020,129909,3/14/2020,62623,3333838,1.88
Washington,3/28/2020,182849,3/21/2020,158025,3333838,4.74
West Virginia,1/5/2019,1401,12/29/2018,12347,661070,1.87
West Virginia,1/12/2019,2777,1/5/2019,14088,663426,2.12
West Virginia,1/19/2019,1859,1/12/2019,14028,663426,2.11
West Virginia,1/26/2019,1427,1/19/2019,13782,663426,2.08
West Virginia,2/2/2019,1432,1/26/2019,14757,663426,2.22
West Virginia,2/9/2019,1303,2/2/2019,14999,663426,2.26
West Virginia,2/16/2019,1095,2/9/2019,14366,663426,2.17
West Virginia,2/23/2019,971,2/16/2019,14348,663426,2.16
West Virginia,3/2/2019,904,2/23/2019,14270,663426,2.15
West Virginia,3/9/2019,871,3/2/2019,13428,663426,2.02
West Virginia,3/16/2019,840,3/9/2019,13532,663426,2.04
West Virginia,3/23/2019,740,3/16/2019,12568,663426,1.89
West Virginia,3/30/2019,647,3/23/2019,11545,663426,1.74
West Virginia,4/6/2019,678,3/30/2019,10966,663426,1.65
West Virginia,4/13/2019,958,4/6/2019,10007,666414,1.5
West Virginia,4/20/2019,801,4/13/2019,9800,666414,1.47
West Virginia,4/27/2019,932,4/20/2019,9687,666414,1.45
West Virginia,5/4/2019,881,4/27/2019,9567,666414,1.44
West Virginia,5/11/2019,747,5/4/2019,8920,666414,1.34
West Virginia,5/18/2019,790,5/11/2019,8666,666414,1.3
West Virginia,5/25/2019,835,5/18/2019,8671,666414,1.3
West Virginia,6/1/2019,864,5/25/2019,8877,666414,1.33
West Virginia,6/8/2019,881,6/1/2019,8588,666414,1.29
West Virginia,6/15/2019,935,6/8/2019,8866,666414,1.33
West Virginia,6/22/2019,880,6/15/2019,8652,666414,1.3
West Virginia,6/29/2019,793,6/22/2019,8904,666414,1.34
West Virginia,7/6/2019,616,6/29/2019,8463,666414,1.27
West Virginia,7/13/2019,1261,7/6/2019,9381,669336,1.4
West Virginia,7/20/2019,905,7/13/2019,9269,669336,1.38
West Virginia,7/27/2019,893,7/20/2019,8989,669336,1.34
West Virginia,8/3/2019,766,7/27/2019,8649,669336,1.29
West Virginia,8/10/2019,794,8/3/2019,8416,669336,1.26
West Virginia,8/17/2019,802,8/10/2019,8211,669336,1.23
West Virginia,8/24/2019,841,8/17/2019,7974,669336,1.19
West Virginia,8/31/2019,816,8/24/2019,7670,669336,1.15
West Virginia,9/7/2019,919,8/31/2019,7644,669336,1.14
West Virginia,9/14/2019,927,9/7/2019,7838,669336,1.17
West Virginia,9/21/2019,865,9/14/2019,7823,669336,1.17
West Virginia,9/28/2019,901,9/21/2019,7985,669336,1.19
West Virginia,10/5/2019,1222,9/28/2019,8319,669336,1.24
West Virginia,10/12/2019,1482,10/5/2019,8486,670192,1.27
West Virginia,10/19/2019,1137,10/12/2019,8899,670192,1.33
West Virginia,10/26/2019,1343,10/19/2019,9318,670192,1.39
West Virginia,11/2/2019,1364,10/26/2019,9761,670192,1.46
West Virginia,11/9/2019,1360,11/2/2019,10125,670192,1.51
West Virginia,11/16/2019,1354,11/9/2019,10804,670192,1.61
West Virginia,11/23/2019,1429,11/16/2019,11400,670192,1.7
West Virginia,11/30/2019,992,11/23/2019,11262,670192,1.68
West Virginia,12/7/2019,2110,11/30/2019,14014,670192,2.09
West Virginia,12/14/2019,2507,12/7/2019,14518,670192,2.17
West Virginia,12/21/2019,1759,12/14/2019,14267,670192,2.13
West Virginia,12/28/2019,1261,12/21/2019,14003,670192,2.09
West Virginia,1/4/2020,1564,12/28/2019,15887,670192,2.37
West Virginia,1/11/2020,2638,1/4/2020,18026,670051,2.69
West Virginia,1/18/2020,1895,1/11/2020,17681,670051,2.64
West Virginia,1/25/2020,1290,1/18/2020,16745,670051,2.5
West Virginia,2/1/2020,1364,1/25/2020,16905,670051,2.52
West Virginia,2/8/2020,1206,2/1/2020,16588,670051,2.48
West Virginia,2/15/2020,1172,2/8/2020,16856,670051,2.52
West Virginia,2/22/2020,1207,2/15/2020,17355,670051,2.59
West Virginia,2/29/2020,1108,2/22/2020,16797,670051,2.51
West Virginia,3/7/2020,1033,2/29/2020,16110,670051,2.4
West Virginia,3/14/2020,865,3/7/2020,15394,670051,2.3
West Virginia,3/21/2020,3536,3/14/2020,14154,670051,2.11
West Virginia,3/28/2020,14523,3/21/2020,21145,670051,3.16
Wisconsin,1/5/2019,11915,12/29/2018,48982,2827121,1.73
Wisconsin,1/12/2019,7989,1/5/2019,50273,2833042,1.77
Wisconsin,1/19/2019,6332,1/12/2019,45888,2833042,1.62
Wisconsin,1/26/2019,6902,1/19/2019,44587,2833042,1.57
Wisconsin,2/2/2019,11372,1/26/2019,48011,2833042,1.69
Wisconsin,2/9/2019,10180,2/2/2019,54782,2833042,1.93
Wisconsin,2/16/2019,5574,2/9/2019,47683,2833042,1.68
Wisconsin,2/23/2019,5769,2/16/2019,45863,2833042,1.62
Wisconsin,3/2/2019,6099,2/23/2019,44312,2833042,1.56
Wisconsin,3/9/2019,6373,3/2/2019,44487,2833042,1.57
Wisconsin,3/16/2019,5999,3/9/2019,43947,2833042,1.55
Wisconsin,3/23/2019,5416,3/16/2019,42319,2833042,1.49
Wisconsin,3/30/2019,5678,3/23/2019,40083,2833042,1.41
Wisconsin,4/6/2019,5381,3/30/2019,38304,2833042,1.35
Wisconsin,4/13/2019,4684,4/6/2019,33123,2839742,1.17
Wisconsin,4/20/2019,4902,4/13/2019,31454,2839742,1.11
Wisconsin,4/27/2019,4891,4/20/2019,29636,2839742,1.04
Wisconsin,5/4/2019,4230,4/27/2019,26352,2839742,0.93
Wisconsin,5/11/2019,4230,5/4/2019,24838,2839742,0.87
Wisconsin,5/18/2019,3510,5/11/2019,22949,2839742,0.81
Wisconsin,5/25/2019,3514,5/18/2019,21608,2839742,0.76
Wisconsin,6/1/2019,3753,5/25/2019,21075,2839742,0.74
Wisconsin,6/8/2019,4367,6/1/2019,21636,2839742,0.76
Wisconsin,6/15/2019,5208,6/8/2019,21574,2839742,0.76
Wisconsin,6/22/2019,5467,6/15/2019,23915,2839742,0.84
Wisconsin,6/29/2019,4345,6/22/2019,25106,2839742,0.88
Wisconsin,7/6/2019,5609,6/29/2019,24961,2839742,0.88
Wisconsin,7/13/2019,5475,7/6/2019,29809,2845276,1.05
Wisconsin,7/20/2019,3441,7/13/2019,26526,2845276,0.93
Wisconsin,7/27/2019,3427,7/20/2019,25635,2845276,0.9
Wisconsin,8/3/2019,3702,7/27/2019,25235,2845276,0.89
Wisconsin,8/10/2019,3833,8/3/2019,25799,2845276,0.91
Wisconsin,8/17/2019,3369,8/10/2019,25087,2845276,0.88
Wisconsin,8/24/2019,3190,8/17/2019,24157,2845276,0.85
Wisconsin,8/31/2019,3787,8/24/2019,23279,2845276,0.82
Wisconsin,9/7/2019,3826,8/31/2019,23006,2845276,0.81
Wisconsin,9/14/2019,3594,9/7/2019,20411,2845276,0.72
Wisconsin,9/21/2019,3151,9/14/2019,18955,2845276,0.67
Wisconsin,9/28/2019,2993,9/21/2019,18491,2845276,0.65
Wisconsin,10/5/2019,3773,9/28/2019,18508,2845276,0.65
Wisconsin,10/12/2019,3888,10/5/2019,19041,2848173,0.67
Wisconsin,10/19/2019,3536,10/12/2019,18962,2848173,0.67
Wisconsin,10/26/2019,3911,10/19/2019,19430,2848173,0.68
Wisconsin,11/2/2019,4827,10/26/2019,20121,2848173,0.71
Wisconsin,11/9/2019,5847,11/2/2019,22085,2848173,0.78
Wisconsin,11/16/2019,6642,11/9/2019,23174,2848173,0.81
Wisconsin,11/23/2019,7396,11/16/2019,26913,2848173,0.94
Wisconsin,11/30/2019,8129,11/23/2019,27603,2848173,0.97
Wisconsin,12/7/2019,10564,11/30/2019,37499,2848173,1.32
Wisconsin,12/14/2019,6794,12/7/2019,33276,2848173,1.17
Wisconsin,12/21/2019,7776,12/14/2019,35984,2848173,1.26
Wisconsin,12/28/2019,10483,12/21/2019,36158,2848173,1.27
Wisconsin,1/4/2020,12854,12/28/2019,49605,2848173,1.74
Wisconsin,1/11/2020,8255,1/4/2020,53305,2851929,1.87
Wisconsin,1/18/2020,6388,1/11/2020,44776,2851929,1.57
Wisconsin,1/25/2020,6134,1/18/2020,44077,2851929,1.55
Wisconsin,2/1/2020,6280,1/25/2020,44425,2851929,1.56
Wisconsin,2/8/2020,6579,2/1/2020,44477,2851929,1.56
Wisconsin,2/15/2020,5808,2/8/2020,44163,2851929,1.55
Wisconsin,2/22/2020,6098,2/15/2020,43996,2851929,1.54
Wisconsin,2/29/2020,5658,2/22/2020,43574,2851929,1.53
Wisconsin,3/7/2020,5052,2/29/2020,42337,2851929,1.48
Wisconsin,3/14/2020,5190,3/7/2020,40738,2851929,1.43
Wisconsin,3/21/2020,51031,3/14/2020,43607,2851929,1.53
Wisconsin,3/28/2020,110934,3/21/2020,99574,2851929,3.49
Wyoming,1/5/2019,531,12/29/2018,2866,262813,1.09
Wyoming,1/12/2019,772,1/5/2019,2938,263399,1.12
Wyoming,1/19/2019,495,1/12/2019,2973,263399,1.13
Wyoming,1/26/2019,454,1/19/2019,3054,263399,1.16
Wyoming,2/2/2019,428,1/26/2019,3260,263399,1.24
Wyoming,2/9/2019,389,2/2/2019,3137,263399,1.19
Wyoming,2/16/2019,343,2/9/2019,3145,263399,1.19
Wyoming,2/23/2019,387,2/16/2019,3055,263399,1.16
Wyoming,3/2/2019,338,2/23/2019,3216,263399,1.22
Wyoming,3/9/2019,351,3/2/2019,3042,263399,1.15
Wyoming,3/16/2019,322,3/9/2019,2929,263399,1.11
Wyoming,3/23/2019,344,3/16/2019,2907,263399,1.1
Wyoming,3/30/2019,203,3/23/2019,2786,263399,1.06
Wyoming,4/6/2019,344,3/30/2019,2526,263399,0.96
Wyoming,4/13/2019,597,4/6/2019,2304,264598,0.87
Wyoming,4/20/2019,356,4/13/2019,2386,264598,0.9
Wyoming,4/27/2019,286,4/20/2019,2207,264598,0.83
Wyoming,5/4/2019,329,4/27/2019,2103,264598,0.79
Wyoming,5/11/2019,265,5/4/2019,1964,264598,0.74
Wyoming,5/18/2019,207,5/11/2019,1791,264598,0.68
Wyoming,5/25/2019,217,5/18/2019,1200,264598,0.45
Wyoming,6/1/2019,440,5/25/2019,1842,264598,0.7
Wyoming,6/8/2019,389,6/1/2019,1613,264598,0.61
Wyoming,6/15/2019,298,6/8/2019,1518,264598,0.57
Wyoming,6/22/2019,264,6/15/2019,1518,264598,0.57
Wyoming,6/29/2019,348,6/22/2019,1622,264598,0.61
Wyoming,7/6/2019,442,6/29/2019,1372,264598,0.52
Wyoming,7/13/2019,443,7/6/2019,1630,265941,0.61
Wyoming,7/20/2019,241,7/13/2019,1853,265941,0.7
Wyoming,7/27/2019,178,7/20/2019,1821,265941,0.68
Wyoming,8/3/2019,186,7/27/2019,1773,265941,0.67
Wyoming,8/10/2019,215,8/3/2019,1663,265941,0.63
Wyoming,8/17/2019,236,8/10/2019,1637,265941,0.62
Wyoming,8/24/2019,239,8/17/2019,1578,265941,0.59
Wyoming,8/31/2019,232,8/24/2019,1461,265941,0.55
Wyoming,9/7/2019,222,8/31/2019,1385,265941,0.52
Wyoming,9/14/2019,244,9/7/2019,1385,265941,0.52
Wyoming,9/21/2019,283,9/14/2019,1304,265941,0.49
Wyoming,9/28/2019,298,9/21/2019,1377,265941,0.52
Wyoming,10/5/2019,436,9/28/2019,1430,265941,0.54
Wyoming,10/12/2019,476,10/5/2019,1405,267362,0.53
Wyoming,10/19/2019,512,10/12/2019,1504,267362,0.56
Wyoming,10/26/2019,412,10/19/2019,1427,267362,0.53
Wyoming,11/2/2019,750,10/26/2019,1677,267362,0.63
Wyoming,11/9/2019,798,11/2/2019,2001,267362,0.75
Wyoming,11/16/2019,521,11/9/2019,2114,267362,0.79
Wyoming,11/23/2019,608,11/16/2019,2249,267362,0.84
Wyoming,11/30/2019,589,11/23/2019,2346,267362,0.88
Wyoming,12/7/2019,760,11/30/2019,2796,267362,1.05
Wyoming,12/14/2019,542,12/7/2019,2694,267362,1.01
Wyoming,12/21/2019,629,12/14/2019,2692,267362,1.01
Wyoming,12/28/2019,630,12/21/2019,2657,267362,0.99
Wyoming,1/4/2020,662,12/28/2019,3219,267362,1.2
Wyoming,1/11/2020,829,1/4/2020,3302,268518,1.23
Wyoming,1/18/2020,636,1/11/2020,3301,268518,1.23
Wyoming,1/25/2020,531,1/18/2020,3354,268518,1.25
Wyoming,2/1/2020,529,1/25/2020,3475,268518,1.29
Wyoming,2/8/2020,589,2/1/2020,3507,268518,1.31
Wyoming,2/15/2020,598,2/8/2020,3699,268518,1.38
Wyoming,2/22/2020,389,2/15/2020,3611,268518,1.34
Wyoming,2/29/2020,471,2/22/2020,3543,268518,1.32
